Date,CFM_1,CFM_2,CFM_3,CFM_4,O2_1,O2_2,O2_3,O2_4,STATICPR_1,STATICPR_2,STATICPR_3,STATICPR_4
18:45:49 03-09-2025,0,0,0,334,0,0,0,10.6380672454834,0,0,0,5.46322441101074
18:46:19 03-09-2025,0,0,0,356,0,0,0,10.989107131958,0,0,0,5.44262409210205
18:46:49 03-09-2025,0,0,0,338,0,0,0,11.3401470184326,0,0,0,5.4060001373291
18:47:19 03-09-2025,0,0,0,347,0,0,0,11.706449508667,0,0,0,5.51129341125488
18:47:49 03-09-2025,0,0,0,361,0,0,0,12.0803833007813,0,0,0,5.45406913757324
18:48:19 03-09-2025,0,0,0,359,0,0,0,12.4543170928955,0,0,0,5.49298191070557
18:48:49 03-09-2025,0,0,0,328,0,0,0,12.7977256774902,0,0,0,5.479248046875
18:49:19 03-09-2025,0,0,0,346,0,0,0,13.1029777526855,0,0,0,5.48153686523438
18:49:50 03-09-2025,0,0,0,355,0,0,0,13.3929653167725,0,0,0,5.51129341125488
18:50:20 03-09-2025,0,0,0,345,0,0,0,13.6371669769287,0,0,0,5.52960586547852
18:50:50 03-09-2025,0,0,0,325,0,0,0,13.8508434295654,0,0,0,5.56394100189209
18:51:20 03-09-2025,0,0,0,334,0,0,0,14.072151184082,0,0,0,5.47238063812256
18:51:50 03-09-2025,0,0,0,339,0,0,0,14.1942520141602,0,0,0,5.28468322753906
18:52:20 03-09-2025,0,0,0,347,0,0,0,14.3621406555176,0,0,0,5.24805927276611
18:52:50 03-09-2025,0,0,0,352,0,0,0,14.5147666931152,0,0,0,5.22516918182373
18:53:20 03-09-2025,0,0,0,334,0,0,0,14.6368675231934,0,0,0,5.15421009063721
18:53:50 03-09-2025,0,0,0,352,0,0,0,14.7208118438721,0,0,0,5.24576950073242
18:54:20 03-09-2025,0,0,0,352,0,0,0,14.8047561645508,0,0,0,5.2389030456543
18:54:50 03-09-2025,0,0,0,355,0,0,0,14.9115943908691,0,0,0,5.27781581878662
18:55:20 03-09-2025,0,0,0,361,0,0,0,14.9726448059082,0,0,0,5.27094841003418
18:55:50 03-09-2025,0,0,0,341,0,0,0,15.0336952209473,0,0,0,5.21372413635254
18:56:20 03-09-2025,0,0,0,369,0,0,0,15.1100082397461,0,0,0,5.19312286376953
18:56:50 03-09-2025,0,0,0,369,0,0,0,15.1557960510254,0,0,0,5.23432445526123
18:57:20 03-09-2025,0,0,0,347,0,0,0,15.2397403717041,0,0,0,5.22745800018311
18:57:50 03-09-2025,0,0,0,343,0,0,0,15.2397403717041,0,0,0,5.25492572784424
18:58:20 03-09-2025,0,0,0,327,0,0,0,15.3007907867432,0,0,0,5.25034809112549
18:58:50 03-09-2025,0,0,0,368,0,0,0,15.3389472961426,0,0,0,5.27094841003418
18:59:20 03-09-2025,0,0,0,343,0,0,0,15.3694725036621,0,0,0,5.23203563690186
18:59:50 03-09-2025,0,0,0,362,0,0,0,15.3694725036621,0,0,0,5.19770050048828
19:00:20 03-09-2025,0,0,0,361,0,0,0,15.3618412017822,0,0,0,5.2068567276001
19:00:50 03-09-2025,0,0,0,348,0,0,0,15.4381542205811,0,0,0,5.26408195495605
19:01:20 03-09-2025,0,0,0,355,0,0,0,15.4381542205811,0,0,0,5.26179313659668
19:01:50 03-09-2025,0,0,0,339,0,0,0,15.4381542205811,0,0,0,5.24119186401367
19:02:20 03-09-2025,0,0,0,368,0,0,0,15.4381542205811,0,0,0,5.16794395446777
19:02:50 03-09-2025,0,0,0,351,0,0,0,15.4457855224609,0,0,0,5.1656551361084
19:03:20 03-09-2025,0,0,0,338,0,0,0,15.5297298431396,0,0,0,5.2686595916748
19:03:50 03-09-2025,0,0,0,353,0,0,0,15.5984115600586,0,0,0,5.23432445526123
19:04:21 03-09-2025,0,0,0,362,0,0,0,15.5831489562988,0,0,0,5.24805927276611
19:04:51 03-09-2025,0,0,0,363,0,0,0,15.5144672393799,0,0,0,5.19083404541016
19:05:21 03-09-2025,0,0,0,340,0,0,0,15.5526237487793,0,0,0,5.19770050048828
19:05:51 03-09-2025,0,0,0,351,0,0,0,15.6060428619385,0,0,0,5.280104637146
19:06:21 03-09-2025,0,0,0,351,0,0,0,15.5831489562988,0,0,0,5.2389030456543
19:06:51 03-09-2025,0,0,0,321,0,0,0,15.6289367675781,0,0,0,5.27781581878662
19:07:21 03-09-2025,0,0,0,331,0,0,0,15.636568069458,0,0,0,5.280104637146
19:07:51 03-09-2025,0,0,0,324,0,0,0,15.6213054656982,0,0,0,5.2389030456543
19:08:21 03-09-2025,0,0,0,364,0,0,0,15.6136741638184,0,0,0,5.25721454620361
19:08:51 03-09-2025,0,0,0,354,0,0,0,15.6213054656982,0,0,0,5.25492572784424
19:09:21 03-09-2025,0,0,0,356,0,0,0,15.6670932769775,0,0,0,5.18854522705078
19:09:51 03-09-2025,0,0,508,0,0,0,2.54888916015625,0,0,0,7.80487155914307,0
19:10:21 03-09-2025,0,0,455,0,0,0,4.08277988433838,0,0,0,7.65837574005127,0
19:10:51 03-09-2025,0,0,435,0,0,0,5.76929759979248,0,0,0,7.6240406036377,0
19:11:21 03-09-2025,0,0,438,0,0,0,6.93688678741455,0,0,0,7.52561378479004,0
19:11:51 03-09-2025,0,0,437,0,0,0,7.74580383300781,0,0,0,7.53477001190186,0
19:12:21 03-09-2025,0,0,415,0,0,0,8.3715705871582,0,0,0,7.45236587524414,0
19:12:51 03-09-2025,0,0,420,0,0,0,8.86760520935059,0,0,0,7.45007705688477,0
19:13:21 03-09-2025,0,0,454,0,0,0,9.27206420898438,0,0,0,7.4775447845459,0
19:13:51 03-09-2025,0,0,421,0,0,0,9.63836669921875,0,0,0,7.3630952835083,0
19:14:21 03-09-2025,0,0,428,0,0,0,9.98177528381348,0,0,0,7.48898983001709,0
19:14:51 03-09-2025,0,0,436,0,0,0,10.2793960571289,0,0,0,7.47067737579346,0
19:15:21 03-09-2025,0,0,418,0,0,0,10.5541229248047,0,0,0,7.42947578430176,0
19:15:51 03-09-2025,0,0,424,0,0,0,10.7983245849609,0,0,0,7.42260837554932,0
19:16:21 03-09-2025,0,0,434,0,0,0,10.9967384338379,0,0,0,7.42260837554932,0
19:16:51 03-09-2025,0,0,401,0,0,0,11.187520980835,0,0,0,7.46838855743408,0
19:17:21 03-09-2025,0,0,447,0,0,0,11.3706722259521,0,0,0,7.47067737579346,0
19:17:51 03-09-2025,0,0,453,0,0,0,11.5232982635498,0,0,0,7.41574192047119,0
19:18:21 03-09-2025,0,0,439,0,0,0,11.6530303955078,0,0,0,7.39056301116943,0
19:18:51 03-09-2025,0,0,419,0,0,0,11.7751312255859,0,0,0,7.38598442077637,0
19:19:21 03-09-2025,0,0,453,0,0,0,11.9048633575439,0,0,0,7.39056301116943,0
19:19:51 03-09-2025,0,0,466,0,0,0,12.0193328857422,0,0,0,7.42718696594238,0
19:20:22 03-09-2025,0,0,447,0,0,0,12.095645904541,0,0,0,7.35622787475586,0
19:20:52 03-09-2025,0,0,472,0,0,0,12.1948528289795,0,0,0,7.40200805664063,0
19:21:22 03-09-2025,0,0,459,0,0,0,12.2787971496582,0,0,0,7.39742946624756,0
19:21:52 03-09-2025,0,0,427,0,0,0,12.355110168457,0,0,0,7.41574192047119,0
19:22:22 03-09-2025,0,0,468,0,0,0,12.423791885376,0,0,0,7.39971923828125,0
19:22:52 03-09-2025,0,0,420,0,0,0,12.484842300415,0,0,0,7.32189273834229,0
19:23:22 03-09-2025,0,0,443,0,0,0,12.553524017334,0,0,0,7.40200805664063,0
19:23:52 03-09-2025,0,0,462,0,0,0,12.6069431304932,0,0,0,7.35165023803711,0
19:24:22 03-09-2025,0,0,446,0,0,0,12.6527309417725,0,0,0,7.47296714782715,0
19:24:52 03-09-2025,0,0,429,0,0,0,12.7061500549316,0,0,0,7.37682914733887,0
19:25:22 03-09-2025,0,0,465,0,0,0,12.7443065643311,0,0,0,7.34020519256592,0
19:25:52 03-09-2025,0,0,434,0,0,0,12.7900943756104,0,0,0,7.37453937530518,0
19:26:22 03-09-2025,0,0,458,0,0,0,12.8435134887695,0,0,0,7.42489814758301,0
19:26:52 03-09-2025,0,0,444,0,0,0,12.8893013000488,0,0,0,7.39971923828125,0
19:27:22 03-09-2025,0,0,450,0,0,0,12.9198265075684,0,0,0,7.31731510162354,0
19:27:52 03-09-2025,0,0,463,0,0,0,12.9579830169678,0,0,0,7.38827419281006,0
19:28:22 03-09-2025,0,0,441,0,0,0,12.9808769226074,0,0,0,7.44092082977295,0
19:28:52 03-09-2025,0,0,442,0,0,0,13.0037708282471,0,0,0,7.404296875,0
19:29:22 03-09-2025,0,0,442,0,0,0,13.0495586395264,0,0,0,7.38598442077637,0
19:29:52 03-09-2025,0,0,418,0,0,0,13.072452545166,0,0,0,7.41803073883057,0
19:30:22 03-09-2025,0,0,425,0,0,0,13.0953464508057,0,0,0,7.31731510162354,0
19:30:52 03-09-2025,0,0,435,0,0,0,13.1258716583252,0,0,0,7.37911796569824,0
19:31:22 03-09-2025,0,0,456,0,0,0,13.1640281677246,0,0,0,7.3630952835083,0
19:31:52 03-09-2025,0,0,425,0,0,0,13.1869220733643,0,0,0,7.36767292022705,0
19:32:22 03-09-2025,0,0,431,0,0,0,13.202184677124,0,0,0,7.27840137481689,0
19:32:52 03-09-2025,0,0,426,0,0,0,13.2098159790039,0,0,0,7.35165023803711,0
19:33:22 03-09-2025,0,0,430,0,0,0,13.2403411865234,0,0,0,7.36080551147461,0
19:33:52 03-09-2025,0,0,411,0,0,0,13.2556037902832,0,0,0,7.45465469360352,0
19:34:23 03-09-2025,0,0,437,0,0,0,13.2861289978027,0,0,0,7.39514064788818,0
19:34:53 03-09-2025,0,0,448,0,0,0,13.3166522979736,0,0,0,7.47296714782715,0
19:35:23 03-09-2025,0,0,345,0,0,0,13.3853340148926,0,0,0,7.52332496643066,0
19:35:53 03-09-2025,0,0,369,0,0,0,13.3929653167725,0,0,0,7.47296714782715,0
19:36:23 03-09-2025,0,0,399,0,0,0,13.4082279205322,0,0,0,7.53477001190186,0
19:36:53 03-09-2025,0,0,326,0,0,0,13.4005966186523,0,0,0,7.59657287597656,0
19:37:23 03-09-2025,0,0,362,0,0,0,13.4082279205322,0,0,0,7.45694351196289,0
19:37:53 03-09-2025,0,0,366,0,0,0,13.4082279205322,0,0,0,7.47296714782715,0
19:38:23 03-09-2025,0,0,259,0,0,0,13.4082279205322,0,0,0,7.54163646697998,0
19:38:53 03-09-2025,0,0,413,0,0,0,13.4082279205322,0,0,0,7.54163646697998,0
19:39:23 03-09-2025,0,0,389,0,0,0,13.4082279205322,0,0,0,7.55308151245117,0
19:39:53 03-09-2025,0,0,307,0,0,0,13.4005966186523,0,0,0,7.52790260314941,0
19:40:23 03-09-2025,0,0,277,0,0,0,13.4158592224121,0,0,0,7.54392623901367,0
19:40:53 03-09-2025,0,0,271,0,0,0,13.4158592224121,0,0,0,7.53705883026123,0
19:41:23 03-09-2025,0,0,335,0,0,0,13.4158592224121,0,0,0,7.53705883026123,0
19:41:53 03-09-2025,0,0,294,0,0,0,13.423490524292,0,0,0,7.50043487548828,0
19:42:23 03-09-2025,0,0,325,0,0,0,13.4387531280518,0,0,0,7.52561378479004,0
19:42:53 03-09-2025,0,0,297,0,0,0,13.4463844299316,0,0,0,7.56681537628174,0
19:43:23 03-09-2025,0,0,371,0,0,0,13.4387531280518,0,0,0,7.51187992095947,0
19:43:53 03-09-2025,0,0,391,0,0,0,13.423490524292,0,0,0,7.48212242126465,0
19:44:23 03-09-2025,0,0,308,0,0,0,13.4540157318115,0,0,0,7.5187463760376,0
19:44:53 03-09-2025,0,503,0,0,0,4.0751485824585,0,0,0,8.05666160583496,0,0
19:45:23 03-09-2025,0,475,0,0,0,3.70884609222412,0,0,0,7.98799228668213,0,0
19:45:53 03-09-2025,0,488,0,0,0,5.1816873550415,0,0,0,8.07268524169922,0,0
19:46:23 03-09-2025,0,496,0,0,0,6.41032695770264,0,0,0,8.02690505981445,0,0
19:46:53 03-09-2025,0,479,0,0,0,7.41765880584717,0,0,0,7.95136737823486,0,0
19:47:23 03-09-2025,0,496,0,0,0,8.29525756835938,0,0,0,7.88956451416016,0,0
19:47:53 03-09-2025,0,464,0,0,0,8.97444343566895,0,0,0,7.91016578674316,0,0
19:48:23 03-09-2025,0,486,0,0,0,9.50100326538086,0,0,0,7.85522937774658,0,0
19:48:53 03-09-2025,0,473,0,0,0,9.882568359375,0,0,0,7.85522937774658,0,0
19:49:24 03-09-2025,0,445,0,0,0,10.2030830383301,0,0,0,7.73162364959717,0,0
19:49:54 03-09-2025,0,459,0,0,0,10.4320220947266,0,0,0,7.73849105834961,0,0
19:50:24 03-09-2025,0,456,0,0,0,10.5846481323242,0,0,0,7.64693069458008,0,0
19:50:54 03-09-2025,0,460,0,0,0,10.7601680755615,0,0,0,7.6240406036377,0,0
19:51:24 03-09-2025,0,444,0,0,0,10.859375,0,0,0,7.63319683074951,0,0
19:51:54 03-09-2025,0,463,0,0,0,10.9356880187988,0,0,0,7.69042205810547,0,0
19:52:24 03-09-2025,0,490,0,0,0,11.0196323394775,0,0,0,7.54850387573242,0,0
19:52:54 03-09-2025,0,484,0,0,0,11.0959453582764,0,0,0,7.56223773956299,0,0
19:53:24 03-09-2025,0,457,0,0,0,11.1569957733154,0,0,0,7.4775447845459,0,0
19:53:54 03-09-2025,0,431,0,0,0,11.187520980835,0,0,0,7.44778823852539,0,0
19:54:24 03-09-2025,0,441,0,0,0,11.2256774902344,0,0,0,7.49356746673584,0,0
19:54:54 03-09-2025,0,467,0,0,0,11.248571395874,0,0,0,7.43176460266113,0,0
19:55:24 03-09-2025,0,479,0,0,0,11.2867279052734,0,0,0,7.43176460266113,0,0
19:55:54 03-09-2025,0,451,0,0,0,11.3096218109131,0,0,0,7.39056301116943,0,0
19:56:24 03-09-2025,0,483,0,0,0,11.317253112793,0,0,0,7.40658569335938,0,0
19:56:54 03-09-2025,0,461,0,0,0,11.3477783203125,0,0,0,7.49814605712891,0,0
19:57:24 03-09-2025,0,456,0,0,0,11.3554096221924,0,0,0,7.26924610137939,0,0
19:57:54 03-09-2025,0,458,0,0,0,11.3706722259521,0,0,0,7.39056301116943,0,0
19:58:24 03-09-2025,0,444,0,0,0,11.4011974334717,0,0,0,7.32418155670166,0,0
19:58:54 03-09-2025,0,468,0,0,0,11.3935661315918,0,0,0,7.2990026473999,0,0
19:59:24 03-09-2025,0,453,0,0,0,11.4088287353516,0,0,0,7.32189273834229,0,0
19:59:54 03-09-2025,0,469,0,0,0,11.4088287353516,0,0,0,7.33333778381348,0,0
20:00:24 03-09-2025,0,449,0,0,0,11.4164600372314,0,0,0,7.32876014709473,0,0
20:00:54 03-09-2025,0,428,0,0,0,11.4317226409912,0,0,0,7.32418155670166,0,0
20:01:24 03-09-2025,0,462,0,0,0,11.4164600372314,0,0,0,7.33562660217285,0,0
20:01:54 03-09-2025,0,457,0,0,0,11.4240913391113,0,0,0,7.2990026473999,0,0
20:02:24 03-09-2025,0,469,0,0,0,11.4317226409912,0,0,0,7.35622787475586,0,0
20:02:54 03-09-2025,0,445,0,0,0,11.4088287353516,0,0,0,7.25093364715576,0,0
20:03:24 03-09-2025,0,432,0,0,0,11.446985244751,0,0,0,7.26466751098633,0,0
20:03:54 03-09-2025,0,434,0,0,0,11.446985244751,0,0,0,7.31273651123047,0,0
20:04:24 03-09-2025,0,439,0,0,0,11.4698791503906,0,0,0,7.36767292022705,0,0
20:04:54 03-09-2025,0,458,0,0,0,11.4698791503906,0,0,0,7.29213619232178,0,0
20:05:25 03-09-2025,0,432,0,0,0,11.4698791503906,0,0,0,7.25093364715576,0,0
20:05:55 03-09-2025,0,452,0,0,0,11.4698791503906,0,0,0,7.31960391998291,0,0
20:06:25 03-09-2025,0,466,0,0,0,11.4698791503906,0,0,0,7.23262214660645,0,0
20:06:55 03-09-2025,0,448,0,0,0,11.4775104522705,0,0,0,7.34707164764404,0,0
20:07:25 03-09-2025,0,446,0,0,0,11.4851417541504,0,0,0,7.30129146575928,0,0
20:07:55 03-09-2025,0,463,0,0,0,11.4927730560303,0,0,0,7.28297996520996,0,0
20:08:25 03-09-2025,0,446,0,0,0,11.5004043579102,0,0,0,7.24864482879639,0,0
20:08:55 03-09-2025,0,463,0,0,0,11.4927730560303,0,0,0,7.28526878356934,0,0
20:09:25 03-09-2025,0,438,0,0,0,11.446985244751,0,0,0,7.2371997833252,0,0
20:09:55 03-09-2025,0,477,0,0,0,11.4851417541504,0,0,0,7.21430969238281,0,0
20:10:25 03-09-2025,0,454,0,0,0,11.4775104522705,0,0,0,7.16166305541992,0,0
20:10:55 03-09-2025,0,416,0,0,0,11.4927730560303,0,0,0,7.22117710113525,0,0
20:11:25 03-09-2025,0,451,0,0,0,11.5004043579102,0,0,0,7.28297996520996,0,0
20:11:55 03-09-2025,0,449,0,0,0,11.4927730560303,0,0,0,7.27382373809814,0,0
20:12:25 03-09-2025,0,442,0,0,0,11.4851417541504,0,0,0,7.29671382904053,0,0
20:12:55 03-09-2025,0,440,0,0,0,11.5004043579102,0,0,0,7.1937084197998,0,0
20:13:25 03-09-2025,0,457,0,0,0,11.5004043579102,0,0,0,7.27382373809814,0,0
20:13:55 03-09-2025,0,460,0,0,0,11.3630409240723,0,0,0,7.29442501068115,0,0
20:14:25 03-09-2025,0,455,0,0,0,11.4775104522705,0,0,0,7.21659851074219,0,0
20:14:55 03-09-2025,0,450,0,0,0,11.50803565979,0,0,0,7.1845531463623,0,0
20:15:25 03-09-2025,0,446,0,0,0,11.50803565979,0,0,0,7.28526878356934,0,0
20:15:55 03-09-2025,0,393,0,0,0,11.50803565979,0,0,0,7.16852951049805,0,0
20:16:25 03-09-2025,0,472,0,0,0,11.50803565979,0,0,0,7.23033237457275,0,0
20:16:55 03-09-2025,0,448,0,0,0,11.5232982635498,0,0,0,7.22804355621338,0,0
20:17:25 03-09-2025,0,461,0,0,0,11.5232982635498,0,0,0,7.24177742004395,0,0
20:17:55 03-09-2025,0,464,0,0,0,11.5232982635498,0,0,0,7.18913078308105,0,0
20:18:25 03-09-2025,0,450,0,0,0,11.5156669616699,0,0,0,7.32189273834229,0,0
20:18:55 03-09-2025,0,465,0,0,0,11.5156669616699,0,0,0,7.31273651123047,0,0
20:19:25 03-09-2025,0,467,0,0,0,11.5004043579102,0,0,0,7.26924610137939,0,0
20:19:55 03-09-2025,0,445,0,0,0,11.50803565979,0,0,0,7.28526878356934,0,0
20:20:26 03-09-2025,0,459,0,0,0,11.5004043579102,0,0,0,7.24406719207764,0,0
20:20:56 03-09-2025,0,421,0,0,0,11.50803565979,0,0,0,7.20286464691162,0,0
20:21:26 03-09-2025,0,453,0,0,0,11.50803565979,0,0,0,7.24177742004395,0,0
20:21:56 03-09-2025,0,431,0,0,0,11.5156669616699,0,0,0,7.23033237457275,0,0
20:22:26 03-09-2025,0,456,0,0,0,11.3630409240723,0,0,0,7.23262214660645,0,0
20:22:56 03-09-2025,0,465,0,0,0,11.4775104522705,0,0,0,7.32647037506104,0,0
20:23:26 03-09-2025,0,449,0,0,0,11.5156669616699,0,0,0,7.23491096496582,0,0
20:23:56 03-09-2025,0,465,0,0,0,11.5156669616699,0,0,0,7.23948860168457,0,0
20:24:26 03-09-2025,0,452,0,0,0,11.5156669616699,0,0,0,7.21659851074219,0,0
20:24:56 03-09-2025,0,217,0,0,0,11.5461921691895,0,0,0,7.42489814758301,0,0
20:25:26 03-09-2025,0,291,0,0,0,11.6225051879883,0,0,0,7.51416873931885,0,0
20:25:56 03-09-2025,0,206,0,0,0,11.6301364898682,0,0,0,7.51645755767822,0,0
20:26:26 03-09-2025,0,303,0,0,0,11.6225051879883,0,0,0,7.49585723876953,0,0
20:26:56 03-09-2025,0,286,0,0,0,11.6072425842285,0,0,0,7.47067737579346,0,0
20:27:26 03-09-2025,0,285,0,0,0,11.5843486785889,0,0,0,7.46609973907471,0,0
20:27:56 03-09-2025,0,297,0,0,0,11.5461921691895,0,0,0,7.49356746673584,0,0
20:28:26 03-09-2025,0,222,0,0,0,11.5538234710693,0,0,0,7.52332496643066,0,0
20:28:56 03-09-2025,0,176,0,0,0,11.5385608673096,0,0,0,7.49814605712891,0,0
20:29:26 03-09-2025,0,315,0,0,0,11.5232982635498,0,0,0,7.48212242126465,0,0
20:29:56 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:30:26 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:30:56 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:31:26 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:31:56 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:32:26 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:32:56 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:33:26 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:33:56 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:34:26 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
20:34:56 03-09-2025,399,0,0,0,5.97534275054932,0,0,0,5.8660888671875,0,0,0
20:35:26 03-09-2025,400,0,0,0,2.65572738647461,0,0,0,5.70128059387207,0,0,0
20:35:56 03-09-2025,422,0,0,0,2.95334815979004,0,0,0,5.64405632019043,0,0,0
20:36:26 03-09-2025,429,0,0,0,3.63253307342529,0,0,0,5.54791831970215,0,0,0
20:36:56 03-09-2025,392,0,0,0,4.33461284637451,0,0,0,5.63718891143799,0,0,0
20:37:26 03-09-2025,419,0,0,0,5.09011173248291,0,0,0,5.61658763885498,0,0,0
20:37:57 03-09-2025,419,0,0,0,5.83797931671143,0,0,0,5.55020713806152,0,0,0
20:38:27 03-09-2025,430,0,0,0,6.49427127838135,0,0,0,5.66236782073975,0,0,0
20:38:57 03-09-2025,410,0,0,0,6.99030590057373,0,0,0,5.67839050292969,0,0,0
20:39:27 03-09-2025,404,0,0,0,7.4405517578125,0,0,0,5.64176654815674,0,0,0
20:39:57 03-09-2025,410,0,0,0,7.77632904052734,0,0,0,5.58225250244141,0,0,0
20:40:27 03-09-2025,413,0,0,0,8.04342460632324,0,0,0,5.58225250244141,0,0,0
20:40:57 03-09-2025,432,0,0,0,8.25710105895996,0,0,0,5.63490009307861,0,0,0
20:41:27 03-09-2025,419,0,0,0,8.40209579467773,0,0,0,5.57767486572266,0,0,0
20:41:57 03-09-2025,429,0,0,0,8.56998443603516,0,0,0,5.55478477478027,0,0,0
20:42:27 03-09-2025,391,0,0,0,8.66919136047363,0,0,0,5.67839050292969,0,0,0
20:42:57 03-09-2025,422,0,0,0,8.77602958679199,0,0,0,5.64863395690918,0,0,0
20:43:27 03-09-2025,405,0,0,0,8.8599739074707,0,0,0,5.57309722900391,0,0,0
20:43:57 03-09-2025,426,0,0,0,8.93628692626953,0,0,0,5.60743141174316,0,0,0
20:44:27 03-09-2025,430,0,0,0,9.00496864318848,0,0,0,5.57996368408203,0,0,0
20:44:57 03-09-2025,423,0,0,0,9.04312515258789,0,0,0,5.64176654815674,0,0,0
20:45:27 03-09-2025,431,0,0,0,9.09654426574707,0,0,0,5.61201000213623,0,0,0
20:45:57 03-09-2025,418,0,0,0,9.1270694732666,0,0,0,5.6257438659668,0,0,0
20:46:27 03-09-2025,415,0,0,0,9.16522598266602,0,0,0,5.61658763885498,0,0,0
20:46:57 03-09-2025,430,0,0,0,9.19575119018555,0,0,0,5.56851863861084,0,0,0
20:47:27 03-09-2025,409,0,0,0,9.20338249206543,0,0,0,5.60056495666504,0,0,0
20:47:57 03-09-2025,429,0,0,0,9.22627639770508,0,0,0,5.60972118377686,0,0,0
20:48:27 03-09-2025,421,0,0,0,9.22627639770508,0,0,0,5.61658763885498,0,0,0
20:48:57 03-09-2025,424,0,0,0,9.23390769958496,0,0,0,5.61887645721436,0,0,0
20:49:27 03-09-2025,409,0,0,0,9.24917030334473,0,0,0,5.60514259338379,0,0,0
20:49:57 03-09-2025,0,0,0,381,0,0,0,9.63073539733887,0,0,0,5.47466945648193
20:50:27 03-09-2025,0,0,0,355,0,0,0,10.3786029815674,0,0,0,5.44491291046143
20:50:57 03-09-2025,0,0,0,356,0,0,0,10.7754306793213,0,0,0,5.36708641052246
20:51:27 03-09-2025,0,0,0,358,0,0,0,11.1722583770752,0,0,0,5.36937618255615
20:51:57 03-09-2025,0,0,0,340,0,0,0,11.5156669616699,0,0,0,5.23661422729492
20:52:28 03-09-2025,0,0,0,347,0,0,0,11.8896007537842,0,0,0,5.3419075012207
20:52:58 03-09-2025,0,0,0,327,0,0,0,12.2711658477783,0,0,0,5.32130718231201
20:53:28 03-09-2025,0,0,0,337,0,0,0,12.6069431304932,0,0,0,5.32359600067139
20:53:58 03-09-2025,0,0,0,321,0,0,0,12.9808769226074,0,0,0,5.31672859191895
20:54:28 03-09-2025,0,0,0,361,0,0,0,13.2861289978027,0,0,0,5.25721454620361
20:54:58 03-09-2025,0,0,0,351,0,0,0,13.5379600524902,0,0,0,5.27552700042725
20:55:28 03-09-2025,0,0,0,340,0,0,0,13.8050556182861,0,0,0,5.26179313659668
20:55:58 03-09-2025,0,0,0,345,0,0,0,13.9653129577637,0,0,0,5.31443977355957
20:56:28 03-09-2025,0,0,0,347,0,0,0,14.1255702972412,0,0,0,5.32588481903076
20:56:58 03-09-2025,0,0,0,351,0,0,0,14.3163528442383,0,0,0,5.27094841003418
20:57:28 03-09-2025,0,0,0,378,0,0,0,14.4537162780762,0,0,0,5.28239345550537
20:57:58 03-09-2025,0,0,0,338,0,0,0,14.5529232025146,0,0,0,5.24576950073242
20:58:28 03-09-2025,0,0,0,362,0,0,0,14.6673927307129,0,0,0,5.24348068237305
20:58:58 03-09-2025,0,0,0,364,0,0,0,14.7589683532715,0,0,0,5.2595043182373
20:59:28 03-09-2025,0,0,0,324,0,0,0,14.8505439758301,0,0,0,5.20914554595947
20:59:58 03-09-2025,0,0,0,348,0,0,0,14.9650135040283,0,0,0,5.20456790924072
21:00:28 03-09-2025,0,0,0,332,0,0,0,15.0413265228271,0,0,0,5.20914554595947
21:00:58 03-09-2025,0,0,0,330,0,0,0,15.117639541626,0,0,0,5.2595043182373
21:01:28 03-09-2025,0,0,0,342,0,0,0,15.1710586547852,0,0,0,5.19083404541016
21:01:58 03-09-2025,0,0,0,353,0,0,0,15.2244777679443,0,0,0,5.18854522705078
21:02:28 03-09-2025,0,0,0,326,0,0,0,15.2778968811035,0,0,0,5.25034809112549
21:02:58 03-09-2025,0,0,0,340,0,0,0,15.3007907867432,0,0,0,5.2068567276001
21:03:28 03-09-2025,0,0,0,326,0,0,0,15.3389472961426,0,0,0,5.2068567276001
21:03:58 03-09-2025,0,0,0,355,0,0,0,15.3923664093018,0,0,0,5.22516918182373
21:04:28 03-09-2025,0,0,0,355,0,0,0,15.3847351074219,0,0,0,5.19541168212891
21:04:58 03-09-2025,0,0,0,334,0,0,0,15.4457855224609,0,0,0,5.20456790924072
21:05:28 03-09-2025,0,0,0,350,0,0,0,15.4534168243408,0,0,0,5.19541168212891
21:05:58 03-09-2025,0,0,0,340,0,0,0,15.4915733337402,0,0,0,5.19770050048828
21:06:28 03-09-2025,0,0,0,368,0,0,0,15.5144672393799,0,0,0,5.18854522705078
21:06:58 03-09-2025,0,0,0,350,0,0,0,15.5449924468994,0,0,0,5.22059059143066
21:07:28 03-09-2025,0,0,0,336,0,0,0,15.5144672393799,0,0,0,5.21830177307129
21:07:59 03-09-2025,0,0,0,348,0,0,0,15.5373611450195,0,0,0,5.1656551361084
21:08:29 03-09-2025,0,0,0,345,0,0,0,15.5678863525391,0,0,0,5.23432445526123
21:08:59 03-09-2025,0,0,0,347,0,0,0,15.4763107299805,0,0,0,5.18625545501709
